time;buy rate;sell rate
1 164;1,44084;1,46446
1 165;1,41532;1,46446
1 166;1,41532;1,44062
1 167;1,41687;1,44062
1 168;1,41687;1,44062
1 169;1,41687;1,44062
1 170;1,41687;1,44062
1 171;1,41687;1,44062
1 172;1,41687;1,43769
1 173;1,41687;1,42949
1 174;1,41725;1,42949
1 175;1,41725;1,44589
1 176;1,41725;1,44589
1 177;1,41687;1,44589
1 178;1,41687;1,44589
1 179;1,41687;1,44589
1 180;1,41687;1,44589
1 181;1,41687;1,43584
1 182;1,41683;1,43584
1 183;1,42094;1,43584
1 184;1,41532;1,43053
1 185;1,41532;1,4248
1 186;1,41587;1,44046
1 187;1,41587;1,48566
1 188;1,43147;1,48566
1 189;1,45382;1,48566
1 190;1,46967;1,48566
1 191;1,47472;1,48566
1 192;1,47573;1,48566
1 193;1,47937;1,48566
1 194;1,48098;1,48566
1 195;1,40007;1,48472
1 196;1,40007;1,48472
1 197;1,43718;1,48615
1 198;1,43718;1,48615
1 199;1,45501;1,48615
1 200;1,45501;1,48615
1 201;1,45501;1,48615
1 202;1,45501;1,48615
1 203;1,45501;1,47468
1 204;1,40007;1,47468
1 205;1,40007;1,44152
1 206;1,40007;1,47468
1 207;1,43506;1,47468
1 208;1,44406;1,47468
1 209;1,44406;1,5405
1 210;1,44406;1,58144
1 211;1,44406;1,58144
1 212;1,44406;1,58144
1 213;1,44406;1,54537
1 214;1,44406;1,52811
1 215;1,44406;1,52811
1 216;1,47976;1,52811
1 217;1,47976;1,58144
1 218;1,44406;1,58144
1 219;1,44406;1,58144
1 220;1,44931;1,58144
1 221;1,46382;1,58144
1 222;1,46382;1,58144
1 223;1,46382;1,72463
1 224;1,54872;1,72463
1 225;1,63376;1,72463
1 226;1,63376;1,72463
1 227;1,44931;1,71989
1 228;1,48291;1,72463
1 229;1,50219;1,8
1 230;1,40007;1,67584
1 231;1,40007;1,67584
1 232;1,40007;1,67584
1 233;1,40007;1,67584
1 234;1,40007;1,67584
1 235;1,40007;1,67584
1 236;1,40007;1,67584
1 237;1,40007;1,56268
1 238;1,40528;1,56268
1 239;1,40528;1,62664
1 240;1,40528;1,62664
1 241;1,40528;1,62664
1 242;1,40528;1,62664
1 243;1,42459;1,62664
1 244;1,42459;1,62664
1 245;1,42459;1,62664
1 246;1,42459;1,59971
1 247;1,42459;1,62664
1 248;1,42459;1,62664
1 249;1,42459;1,55812
1 250;1,39342;1,55812
1 251;1,39342;1,55812
1 252;1,44484;1,8
1 253;1,44484;1,8
1 254;1,37298;1,8
1 255;1,37298;1,8
1 256;1,37298;1,8
1 257;1,47126;1,8
1 258;1,34578;1,69414
1 259;1,35544;1,69414
1 260;1,35544;1,61744
1 261;1,35544;1,52417
1 262;1,35544;1,52417
1 263;1,35544;1,52417
1 264;1,35544;1,52417
1 265;1,35544;1,61744
1 266;1,35544;1,5236
1 267;1,35544;1,5236
1 268;1,35544;1,5236
1 269;1,41091;1,8
1 270;1,42114;1,8
1 271;1,42114;1,8
1 272;1,42114;1,8
1 273;1,42114;1,8
1 274;1,41091;1,75435
1 275;1,41091;1,8
1 276;1,5796;1,8
1 277;1,5796;1,8
1 278;1,49069;1,8
1 279;1,49069;1,65498
1 280;1,49069;1,65498
1 281;1,49069;1,65498
1 282;1,49069;1,65498
1 283;1,49069;1,60936
1 284;1,49069;1,5755
1 285;1,47608;1,57048
1 286;1,52242;1,5755
1 287;1,52242;1,5755
1 288;1,54077;1,8
1 289;1,54077;1,71017
1 290;1,52242;1,71017
1 291;1,52242;1,68718
1 292;1,52242;1,68718
1 293;1,52242;1,68718
1 294;1,52242;1,68718
1 295;1,52713;1,8
1 296;1,52713;1,8
1 297;1,52713;1,8
1 298;1,52242;1,8
1 299;1,52242;1,8
1 300;1,52242;1,8
1 301;1,52242;1,8
1 302;1,64517;1,8
1 303;1,52242;1,8
1 304;1,55023;1,8
1 305;1,55023;1,8
1 306;1,55023;1,8
1 307;1,55023;1,8
1 308;1,42988;1,8
1 309;1,42988;1,8
1 310;1,42988;1,8
1 311;1,35544;1,8
1 312;1,35544;1,8
1 313;1,35544;1,8
1 314;1,34578;1,8
1 315;1,3393;1,8
1 316;1,37198;1,8
1 317;1,37198;1,8
1 318;1,38376;1,8
1 319;1,37198;1,8
1 320;1,37198;1,68388
1 321;1,37198;1,68388
1 322;1,33564;1,58964
1 323;1,33564;1,58964
1 324;1,33564;1,58964
1 325;1,33564;1,58964
1 326;1,33564;1,58964
1 327;1,33564;1,58964
1 328;1,33564;1,58964
1 329;1,33299;1,58964
1 330;1,36748;1,68388
1 331;1,4219;1,68388
1 332;1,33299;1,68388
1 333;1,3289;1,68388
1 334;1,3289;1,68388
1 335;1,34238;1,68388
1 336;1,34238;1,8
1 337;1,34238;1,8
1 338;1,34238;1,8
1 339;1,31686;1,68942
1 340;1,31686;1,56026
1 341;1,31686;1,56026
1 342;1,34888;1,56026
1 343;1,38743;1,56026
1 344;1,38743;1,56026
1 345;1,38743;1,56026
1 346;1,38743;1,8
1 347;1,31686;1,8
1 348;1,31686;1,8
1 349;1,31686;1,8
1 350;1,31686;1,8
1 351;1,31686;1,8
1 352;1,40621;1,8
1 353;1,40621;1,8
1 354;1,40621;1,8
1 355;1,46373;1,8
1 356;1,40621;1,8
1 357;1,40621;1,8
1 358;1,55351;1,8
1 359;1,55351;1,71167
1 360;1,55351;1,63733
1 361;1,55351;1,63733
1 362;1,55351;1,63733
1 363;1,55351;1,63733
1 364;1,55351;1,63733
1 365;1,55351;1,63733
1 366;1,55351;1,63733
1 367;1,58147;1,63733
1 368;1,58147;1,63733
1 369;1,58147;1,63733
1 370;1,58147;1,63601
1 371;1,58147;1,63601
1 372;1,58147;1,63601
1 373;1,58147;1,63601
1 374;1,58147;1,63601
1 375;1,58459;1,63601
1 376;1,58459;1,63601
1 377;1,59234;1,63733
1 378;1,59851;1,63733
1 379;1,59851;1,63733
1 380;1,59851;1,71167
1 381;1,59851;1,68921
1 382;1,6423;1,68921
1 383;1,6423;1,68921
1 384;1,6423;1,68921
1 385;1,6423;1,8
1 386;1,6423;1,8
1 387;1,6423;1,8
1 388;1,6423;1,78009
1 389;1,6423;1,78009
1 390;1,6423;1,78009
1 391;1,6423;1,78009
1 392;1,6423;1,78009
1 393;1,6423;1,78009
1 394;1,70156;1,78009
1 395;1,70156;1,78009
1 396;1,70156;1,78009
1 397;1,70156;1,78009
1 398;1,70352;1,78009
1 399;1,72504;1,78009
1 400;1,72504;1,78009
1 401;1,72452;1,78009
1 402;1,72452;1,78009
1 403;1,74892;1,8
1 404;1,72452;1,8
1 405;1,72452;1,8
1 406;1,72452;1,8
1 407;1,72452;1,8
1 408;1,72452;1,8
1 409;1,72452;1,77319
1 410;1,72452;1,77319
1 411;1,7379;1,77319
1 412;1,75418;1,8
1 413;1,76688;1,8
1 414;1,76688;1,8
1 415;1,76688;1,8
1 416;1,76688;1,8
1 417;1,76688;1,7884
1 418;1,76688;1,7884
1 419;1,76868;1,7884
1 420;1,76688;1,7884
1 421;1,76688;1,77964
1 422;1,76688;1,7884
1 423;1,76688;1,7884
1 424;1,72452;1,7884
1 425;1,75366;1,7884
1 426;1,75366;1,7884
1 427;1,75366;1,7884
1 428;1,75366;1,7884
1 429;1,75366;1,7884
1 430;1,75366;1,7884
1 431;1,75366;1,7884
1 432;1,75366;1,7884
1 433;1,75366;1,7884
1 434;1,75366;1,7884
1 435;1,75366;1,79421
1 436;1,75366;1,79421
1 437;1,75366;1,79421
1 438;1,75366;1,79421
1 439;1,75366;1,79421
1 440;1,76325;1,79421
1 441;1,77817;1,79421
1 442;1,77817;1,79421
1 443;1,77817;1,79421
1 444;1,77521;1,79421
1 445;1,7811;1,79421
1 446;1,77521;1,79059
1 447;1,77521;1,79059
1 448;1,77521;1,79059
1 449;1,77521;1,79059
1 450;1,7773;1,8
1 451;1,7773;1,8
1 452;1,7773;1,79561
1 453;1,7773;1,79017
1 454;1,7773;1,79017
1 455;1,7773;1,79017
1 456;1,7773;1,79017
1 457;1,7773;1,79017
1 458;1,7773;1,79017
1 459;1,7773;1,79017
1 460;1,7773;1,79017
1 461;1,78155;1,79017
1 462;1,78155;1,79017
1 463;1,78155;1,79017
1 464;1,78155;1,79017
1 465;1,78155;1,79017
1 466;1,78017;1,79017
1 467;1,78017;1,79017
1 468;1,78017;1,78537
1 469;1,77046;1,78528
1 470;1,77046;1,78537
1 471;1,77046;1,78537
1 472;1,77046;1,78537
1 473;1,77253;1,78537
1 474;1,77253;1,78537
1 475;1,77253;1,78116
1 476;1,77253;1,78116
1 477;1,77253;1,77878
1 478;1,77253;1,77878
1 479;1,77253;1,77819
1 480;1,77456;1,77819
1 481;1,77253;1,77819
1 482;1,77349;1,79017
1 483;1,77349;1,78216
1 484;1,77681;1,78216
1 485;1,77681;1,78216
1 486;1,77681;1,78216
1 487;1,77681;1,78216
1 488;1,77349;1,78216
1 489;1,77349;1,78216
1 490;1,77349;1,78216
1 491;1,77349;1,78216
1 492;1,77716;1,78216
1 493;1,77734;1,78216
1 494;1,77734;1,78006
1 495;1,77716;1,78006
1 496;1,77842;1,78216
1 497;1,77989;1,78216
1 498;1,77989;1,78216
1 499;1,77989;1,78216
1 500;1,77716;1,78216
1 501;1,77716;1,78216
1 502;1,77716;1,78064
1 503;1,77785;1,78064
1 504;1,77785;1,78064
1 505;1,77785;1,77959
1 506;1,77785;1,78202
1 507;1,77785;1,78019
1 508;1,77785;1,78019
1 509;1,77785;1,78019
1 510;1,77785;1,78054
1 511;1,77716;1,78044
1 512;1,77716;1,79561
1 513;1,77716;1,79561
1 514;1,77716;1,78831
1 515;1,77716;1,78831
1 516;1,77716;1,78831
1 517;1,78066;1,78831
1 518;1,78298;1,79561
1 519;1,78908;1,79561
1 520;1,78908;1,79561
1 521;1,78908;1,79561
1 522;1,78908;1,79561
1 523;1,78908;1,79561
1 524;1,78908;1,79716
1 525;1,78908;1,79716
1 526;1,78908;1,79716
1 527;1,78908;1,79716
1 528;1,78908;1,79525
1 529;1,79014;1,79525
1 530;1,79014;1,79525
1 531;1,79014;1,79455
1 532;1,79014;1,79455
1 533;1,79014;1,79455
1 534;1,79195;1,79716
1 535;1,79412;1,79716
1 536;1,79412;1,79716
1 537;1,79556;1,79716
1 538;1,79195;1,79716
1 539;1,79195;1,79836
1 540;1,79195;1,79836
1 541;1,79291;1,79884
1 542;1,79291;1,79884
1 543;1,79291;1,79884
1 544;1,79291;1,79863
1 545;1,79291;1,8
1 546;1,79636;1,8
1 547;1,79636;1,8
1 548;1,79636;1,8
1 549;1,79754;1,8
1 550;1,79858;1,8
1 551;1,79858;1,8
1 552;1,79834;1,79974
1 553;1,79834;1,7999
1 554;1,79834;1,7999
1 555;1,79834;1,7999
1 556;1,79834;1,7999
1 557;1,79834;1,7999
1 558;1,79834;1,7992
1 559;1,79834;1,7992
1 560;1,79834;1,79909
1 561;1,79834;1,79909
1 562;1,79835;1,79909
1 563;1,79835;1,7999
1 564;1,79822;1,79914
1 565;1,79822;1,79914
1 566;1,79822;1,79914
1 567;1,79822;1,79914
1 568;1,79822;1,79914
1 569;1,79822;1,79892
1 570;1,79822;1,79892
1 571;1,79291;1,79892
1 572;1,79291;1,79904
1 573;1,79291;1,79904
1 574;1,79014;1,79904
1 575;1,7933;1,79904
1 576;1,7933;1,79904
1 577;1,7933;1,79904
1 578;1,7933;1,79774
1 579;1,7933;1,79774
1 580;1,7933;1,79904
1 581;1,7933;1,79904
1 582;1,79353;1,7999
1 583;1,78857;1,7999
1 584;1,79199;1,7999
1 585;1,79199;1,7999
1 586;1,77716;1,7999
1 587;1,78527;1,8
1 588;1,77716;1,8
1 589;1,77716;1,79093
1 590;1,77716;1,79082
1 591;1,78303;1,8
1 592;1,78303;1,8
1 593;1,78303;1,8
1 594;1,78303;1,8
1 595;1,78303;1,79183
1 596;1,78303;1,8
1 597;1,78303;1,79824
1 598;1,78303;1,79824
1 599;1,78303;1,79824
1 600;1,78886;1,8
1 601;1,78988;1,8
1 602;1,78988;1,8
1 603;1,78988;1,79542
1 604;1,78988;1,79542
1 605;1,78845;1,79419
1 606;1,78852;1,79542
1 607;1,78907;1,79542
1 608;1,78845;1,79542
1 609;1,79064;1,79542
1 610;1,77213;1,79542
1 611;1,75366;1,78866
1 612;1,72452;1,78866
1 613;1,72452;1,79699
1 614;1,73621;1,79699
1 615;1,73621;1,79699
1 616;1,73621;1,79699
1 617;1,73621;1,8
1 618;1,73621;1,8
1 619;1,6423;1,769
1 620;1,66626;1,769
1 621;1,67196;1,769
1 622;1,62698;1,769
1 623;1,62698;1,769
1 624;1,62698;1,769
1 625;1,62698;1,769
1 626;1,66197;1,769
1 627;1,66197;1,769
1 628;1,66197;1,75761
1 629;1,66197;1,75761
1 630;1,66737;1,75761
1 631;1,66737;1,75761
1 632;1,66737;1,75761
1 633;1,66737;1,75761
1 634;1,63055;1,75761
1 635;1,63055;1,75761
1 636;1,62698;1,75761
1 637;1,62698;1,75761
1 638;1,62698;1,75761
1 639;1,62698;1,8
1 640;1,62698;1,71942
1 641;1,64804;1,71942
1 642;1,64804;1,8
1 643;1,64224;1,76718
1 644;1,65827;1,76718
1 645;1,65827;1,75329
1 646;1,65827;1,8
1 647;1,65827;1,8
1 648;1,65827;1,8
1 649;1,65827;1,8
1 650;1,65827;1,8
1 651;1,65827;1,8
1 652;1,65827;1,76241
1 653;1,66949;1,76241
1 654;1,66949;1,76241
1 655;1,66949;1,76241
1 656;1,66949;1,76241
1 657;1,66949;1,76241
1 658;1,66949;1,73526
1 659;1,65827;1,72922
1 660;1,65827;1,72922
1 661;1,67907;1,72922
1 662;1,64224;1,72922
1 663;1,66428;1,72922
1 664;1,66428;1,73526
1 665;1,66428;1,76241
1 666;1,66428;1,76241
1 667;1,57795;1,76241
1 668;1,57795;1,76241
1 669;1,63828;1,76241
1 670;1,57085;1,76241
1 671;1,57085;1,69784
1 672;1,57085;1,69784
1 673;1,57085;1,76241
1 674;1,57085;1,76241
1 675;1,57085;1,78624
1 676;1,57085;1,75838
1 677;1,59102;1,78624
1 678;1,57085;1,78258
1 679;1,57085;1,78258
1 680;1,62057;1,8
1 681;1,62057;1,8
1 682;1,62057;1,8
1 683;1,62057;1,8
1 684;1,68021;1,8
1 685;1,68021;1,8
1 686;1,69809;1,8
1 687;1,73468;1,8
1 688;1,73468;1,8
1 689;1,62057;1,8
1 690;1,62057;1,8
1 691;1,67401;1,8
1 692;1,67401;1,8
1 693;1,67401;1,8
1 694;1,60852;1,8
1 695;1,60852;1,70564
1 696;1,57085;1,69272
1 697;1,60734;1,69272
1 698;1,60734;1,69272
1 699;1,59894;1,69272
1 700;1,64484;1,69272
1 701;1,64484;1,70564
1 702;1,64484;1,70564
1 703;1,64484;1,68108
1 704;1,64484;1,68108
1 705;1,64658;1,68108
1 706;1,57085;1,67469
1 707;1,57085;1,8
1 708;1,57085;1,69612
1 709;1,57085;1,8
1 710;1,57085;1,8
1 711;1,60987;1,8
1 712;1,57085;1,79726
1 713;1,57085;1,79726
1 714;1,57085;1,8
1 715;1,57085;1,8
1 716;1,57085;1,8
1 717;1,55351;1,8
1 718;1,55351;1,8
1 719;1,55351;1,8
1 720;1,55351;1,8
1 721;1,55351;1,8
1 722;1,27187;1,8
1 723;1,2697;1,8
1 724;1,26946;1,8
1 725;1,28381;1,8
1 726;1,28381;1,8
1 727;1,28381;1,68895
1 728;1,28381;1,68895
1 729;1,28381;1,68895
1 730;1,28381;1,8
1 731;1,53149;1,8
1 732;1,65359;1,8
1 733;1,65359;1,8
1 734;1,65359;1,8
1 735;1,65359;1,8
1 736;1,65359;1,8
1 737;1,65359;1,8
1 738;1,65359;1,8
1 739;1,53149;1,8
1 740;1,53149;1,78043
1 741;1,53149;1,78043
1 742;1,53149;1,8
1 743;1,63802;1,8
1 744;1,44816;1,8
1 745;1,44816;1,8
1 746;1,44816;1,8
1 747;1,44816;1,8
1 748;1,44816;1,78374
1 749;1,54688;1,78374
1 750;1,60691;1,78374
1 751;1,60691;1,8
1 752;1,6622;1,8
1 753;1,7062;1,8
1 754;1,7062;1,77352
1 755;1,6622;1,77352
1 756;1,28381;1,77352
1 757;1,28381;1,77352
1 758;1,28381;1,76586
1 759;1,28381;1,70875
1 760;1,28381;1,54035
1 761;1,28381;1,70875
1 762;1,28381;1,70875
1 763;1,28381;1,70875
1 764;1,28381;1,70875
1 765;1,33582;1,70875
1 766;1,28381;1,66578
1 767;1,29959;1,66578
1 768;1,28381;1,66578
1 769;1,28381;1,66578
1 770;1,28381;1,66578
1 771;1,28381;1,66578
1 772;1,28381;1,64246
1 773;1,26002;1,64246
1 774;1,26002;1,64246
1 775;1,28686;1,64246
1 776;1,26002;1,58615
1 777;1,27698;1,64246
1 778;1,27698;1,64246
1 779;1,27698;1,8
1 780;1,27877;1,8
1 781;1,26002;1,8
1 782;1,26002;1,8
1 783;1,26002;1,58881
1 784;1,26002;1,58881
1 785;1,26002;1,48752
1 786;1,27484;1,8
1 787;1,26002;1,8
1 788;1,21503;1,8
1 789;1,20171;1,65742
1 790;1,20171;1,65742
1 791;1,20171;1,59981
1 792;1,26953;1,59981
1 793;1,26953;1,59981
1 794;1,37672;1,8
1 795;1,37672;1,8
1 796;1,50513;1,8
1 797;1,50513;1,8
1 798;1,50513;1,8
1 799;1,50513;1,8
1 800;1,59714;1,8
1 801;1,60287;1,8
1 802;1,60287;1,8
1 803;1,59714;1,8
1 804;1,59714;1,8
1 805;1,59714;1,8
1 806;1,59714;1,8
1 807;1,67986;1,8
1 808;1,71695;1,8
1 809;1,59714;1,8
1 810;1,59714;1,79289
1 811;1,59714;1,79289
1 812;1,59714;1,79289
1 813;1,67981;1,79289
1 814;1,59714;1,76112
1 815;1,59714;1,68772
1 816;1,18211;1,68772
1 817;1,14192;1,68772
1 818;1,14192;1,68772
1 819;1,12437;1,68772
1 820;1,12437;1,60311
1 821;1,12437;1,60311
1 822;1,11341;1,60311
1 823;1,17154;1,8
1 824;1,17154;1,8
1 825;1,11341;1,55305
1 826;1,11341;1,55305
1 827;1,11341;1,55305
1 828;1,11341;1,41294
1 829;1,11341;1,27337
1 830;1,11341;1,32811
1 831;1,11341;1,24259
1 832;1,11341;1,24259
1 833;1,00619;1,23554
1 834;1,00619;1,23554
1 835;1,00619;1,23554
1 836;1,00619;1,23554
1 837;1,00619;1,23554
1 838;1,023;1,23554
1 839;1,023;1,21591
1 840;1,023;1,21591
1 841;1,023;1,21591
1 842;1,00619;1,21591
1 843;1,00619;1,23554
1 844;1,00619;1,19362
1 845;1,00619;1,23554
1 846;1,00619;1,15393
1 847;1,00619;1,15393
1 848;1,00619;1,15393
1 849;1;1,15393
1 850;1,06708;1,15393
1 851;1;1,15393
1 852;1;1,15393
1 853;1;1,15393
1 854;1;1,15393
1 855;1,03937;1,15393
1 856;1,03937;1,15393
1 857;1,03937;1,11563
1 858;1,03937;1,08745
1 859;1,03937;1,15393
1 860;1,03937;1,15393
1 861;1,06331;1,41294
1 862;1,06331;1,41294
1 863;1,06331;1,41294
1 864;1,06331;1,25731
1 865;1,06331;1,25731
1 866;1,06331;1,41294
1 867;1,06331;1,8
1 868;1,34087;1,8
1 869;1,06331;1,8
1 870;1,24237;1,8
1 871;1,43725;1,8
1 872;1,43725;1,8
1 873;1,43725;1,8
1 874;1,59321;1,8
1 875;1,65538;1,8
1 876;1,58953;1,8
1 877;1,58953;1,8
1 878;1,58953;1,70324
1 879;1,48793;1,70324
1 880;1,48793;1,8
1 881;1,48793;1,8
1 882;1,48793;1,70141
1 883;1,48793;1,8
1 884;1,63976;1,8
1 885;1,69172;1,8
1 886;1,69172;1,79277
1 887;1,71243;1,8
1 888;1,69172;1,77181
1 889;1,63976;1,77181
1 890;1,63976;1,77181
1 891;1,63976;1,77181
1 892;1,63976;1,8
1 893;1,61205;1,8
1 894;1,61205;1,8
1 895;1,61205;1,8
1 896;1,61205;1,8
1 897;1,61205;1,8
1 898;1,61205;1,8
1 899;1,61205;1,77909
1 900;1,61205;1,8
1 901;1,61205;1,75554
1 902;1,61205;1,75554
1 903;1,61205;1,75554
1 904;1,61205;1,75554
1 905;1,61205;1,70086
1 906;1,61205;1,70086
1 907;1,61205;1,68815
1 908;1,61205;1,68815
1 909;1,61205;1,68815
1 910;1,61205;1,67272
1 911;1,62259;1,67272
1 912;1,62259;1,72376
1 913;1,62259;1,72376
1 914;1,48793;1,72376
1 915;1,03386;1,72376
1 916;1,03386;1,72376
1 917;1,26404;1,72376
1 918;1,26404;1,8
1 919;1,26404;1,8
1 920;1,26404;1,8
1 921;1,26404;1,8
1 922;1,26404;1,8
1 923;1,03386;1,8
1 924;1,03386;1,8
1 925;1,03386;1,53213
1 926;1,03386;1,53213
1 927;1,03386;1,53213
1 928;1,03386;1,32267
1 929;1,03386;1,32267
1 930;1,03386;1,32267
1 931;1,03386;1,32267
1 932;1,03386;1,27992
1 933;1,03386;1,32267
1 934;1,03386;1,32267
1 935;1,03386;1,40123
1 936;1,03386;1,26041
1 937;1,13159;1,40123
1 938;1,13159;1,41165
1 939;1,13159;1,41165
1 940;1,1936;1,41165
1 941;1,13159;1,41165
1 942;1,19073;1,41165
1 943;1,03386;1,33764
1 944;1,13083;1,33764
1 945;1,13083;1,33764
1 946;1,13083;1,33764
1 947;1,13083;1,33764
1 948;1,13083;1,33764
1 949;1,13083;1,33764
1 950;1,13083;1,38429
1 951;1,13083;1,28973
1 952;1,13083;1,28973
1 953;1,13083;1,28973
1 954;1,13083;1,28973
1 955;1,13083;1,41165
1 956;1,13083;1,41165
1 957;1,13083;1,40382
1 958;1,19508;1,40382
1 959;1,19508;1,35432
1 960;1,19508;1,35432
1 961;1,19508;1,35432
1 962;1,19508;1,34151
1 963;1,26755;1,34151
1 964;1,19508;1,33185
1 965;1,19508;1,33185
1 966;1,19508;1,26876
1 967;1,1804;1,26876
1 968;1,1804;1,2982
1 969;1,1804;1,25551
1 970;1,14203;1,25551
1 971;1,14203;1,25551
1 972;1,14203;1,25551
1 973;1,14203;1,25551
1 974;1,14203;1,25375
1 975;1,14203;1,25375
1 976;1,13083;1,20255
1 977;1,13083;1,19585
1 978;1,13083;1,19994
1 979;1,13083;1,19994
1 980;1,13083;1,19994
1 981;1,13083;1,19982
1 982;1,13083;1,19994
1 983;1,13083;1,19994
1 984;1,13083;1,19994
1 985;1,15284;1,19994
1 986;1,13083;1,19994
1 987;1,13083;1,19994
1 988;1,13083;1,19994
1 989;1,13083;1,19994
1 990;1,13083;1,19994
1 991;1,165;1,19994
1 992;1,157;1,19994
1 993;1,157;1,20801
1 994;1,157;1,20801
1 995;1,157;1,20801
1 996;1,157;1,33185
1 997;1,17599;1,33185
1 998;1,17599;1,33185
1 999;1,157;1,32724
2 000;1,2275;1,33185
2 001;1,2275;1,33185
2 002;1,2275;1,33185
2 003;1,157;1,27984
2 004;1,157;1,25407
2 005;1,157;1,25407
2 006;1,157;1,22746
2 007;1,157;1,19668
2 008;1,16193;1,19668
2 009;1,16193;1,19668
2 010;1,17404;1,19668
2 011;1,157;1,19668
2 012;1,10857;1,196
2 013;1,10857;1,196
2 014;1,10857;1,196
2 015;1,10857;1,196
2 016;1,10857;1,196
2 017;1,10857;1,196
2 018;1,11836;1,19668
2 019;1,11836;1,19668
2 020;1,15673;1,22714
2 021;1,15673;1,22714
2 022;1,15673;1,22714
2 023;1,15673;1,22714
2 024;1,15673;1,22714
2 025;1,15673;1,2069
2 026;1,15673;1,2069
2 027;1,17394;1,2069
2 028;1,17394;1,2069
2 029;1,02064;1,19462
2 030;1,02064;1,19462
2 031;1,02064;1,19462
2 032;1;1,19462
2 033;1;1,19462
2 034;1;1,19462
2 035;1;1,10282
2 036;1;1,22714
2 037;1;1,22714
2 038;1;1,25811
2 039;1;1,24545
2 040;1;1,24545
2 041;1;1,27984
2 042;1;1,27984
2 043;1,04472;1,27984
2 044;1;1,24185
2 045;1;1,27984
2 046;1,11127;1,27984
2 047;1,1158;1,27984
2 048;1;1,26416
2 049;1,05593;1,27984
2 050;1,05593;1,27984
2 051;1,05593;1,1785
2 052;1,05593;1,17623
2 053;1,05593;1,17623
2 054;1,07565;1,17623
2 055;1,07565;1,17623
2 056;1,07705;1,17623
2 057;1,07705;1,17623
2 058;1,08379;1,1785
2 059;1,08379;1,1785
2 060;1;1,1785
2 061;1,07829;1,1785
2 062;1,07829;1,21577
2 063;1,07829;1,19822
2 064;1,07829;1,16666
2 065;1,07829;1,27984
2 066;1;1,27984
2 067;1;1,27984
2 068;1;1,27984
2 069;1;1,15669
2 070;1;1,09067
2 071;1;1,09067
2 072;1;1,05371
2 073;1;1,04904
2 074;1;1,27984
2 075;1;1,27984
2 076;1;1,27984
2 077;1,12671;1,33185
2 078;1,16762;1,33185
2 079;1,16762;1,31912
2 080;1,16762;1,33185
2 081;1,16762;1,33185
2 082;1,16762;1,33185
2 083;1,16762;1,33185
2 084;1,16762;1,33185
2 085;1,16762;1,33185
2 086;1,16762;1,33185
2 087;1,16762;1,33185
2 088;1,16762;1,36489
2 089;1,16762;1,53213
2 090;1,30947;1,53213
2 091;1,30947;1,53213
2 092;1,30947;1,53213
2 093;1,30947;1,8
2 094;1,30947;1,8
2 095;1,48593;1,8
2 096;1,48593;1,8
2 097;1,48593;1,8
2 098;1;1,8
2 099;1,06256;1,8
2 100;1;1,8
2 101;1;1,8
2 102;1;1,8
2 103;1;1,8
2 104;1,18442;1,8
2 105;1,36852;1,8
2 106;1,36852;1,8
2 107;1,55624;1,8
2 108;1,55624;1,8
2 109;1,55624;1,8
2 110;1,36852;1,8
2 111;1;1,77691
2 112;1;1,77691
2 113;1;1,8
2 114;1;1,8
2 115;1;1,8
2 116;1;1,8
2 117;1;1,8
2 118;1;1,8
2 119;1;1,71949
2 120;1;1,49854
2 121;1;1,49854
2 122;1;1,49854
2 123;1;1,49854
2 124;1;1,49854
2 125;1;1,49854
2 126;1;1,49854
2 127;1;1,49854
2 128;1,14064;1,49854
2 129;1,19579;1,49854
2 130;1,20984;1,49854
2 131;1,20984;1,49854
2 132;1,20984;1,49854
2 133;1,20984;1,49854
2 134;1,20984;1,49854
2 135;1,20984;1,49854
2 136;1,20984;1,49854
2 137;1,20984;1,44353
2 138;1,20984;1,44353
2 139;1,20984;1,8
2 140;1,20984;1,63292
2 141;1,20984;1,58665
2 142;1,14064;1,47593
2 143;1,2308;1,47593
2 144;1,2308;1,47593
2 145;1,2308;1,41664
2 146;1,2308;1,33453
2 147;1,2308;1,33453
2 148;1,2308;1,33453
2 149;1,2308;1,33453
2 150;1,21387;1,33453
2 151;1,21387;1,33453
2 152;1,21387;1,33453
2 153;1,21387;1,33453
2 154;1,21387;1,33453
2 155;1,21387;1,33453
2 156;1,21889;1,33453
2 157;1,21889;1,3104
2 158;1,21889;1,33453
2 159;1,21889;1,33453
2 160;1,21889;1,33453
2 161;1,21889;1,32386
2 162;1,21889;1,41664
2 163;1,21889;1,41664
2 164;1,21889;1,8
2 165;1,21387;1,8
2 166;1,21387;1,62034
2 167;1,34837;1,62034
2 168;1,19123;1,51648
2 169;1,22406;1,51648
2 170;1,28967;1,51648
2 171;1,30912;1,62034
2 172;1,30912;1,62034
2 173;1,19123;1,58728
2 174;1,28538;1,58728
2 175;1,38841;1,62034
2 176;1,38841;1,62034
2 177;1,38841;1,62034
2 178;1,46427;1,62034
2 179;1,46427;1,62034
2 180;1,46427;1,62034
2 181;1,52238;1,62034
2 182;1,52238;1,62034
2 183;1,52238;1,5894
2 184;1,52238;1,5894
2 185;1,5438;1,5894
2 186;1,5438;1,5894
2 187;1,55083;1,60048
2 188;1,55083;1,60048
2 189;1,55549;1,60048
2 190;1,55083;1,60048
2 191;1,55905;1,60048
2 192;1,5438;1,60048
